title,artist,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
FRIENDS,"Marshmello, Anne-Marie",08bNPGLD8AhKpnnERrAc6G,pop,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079
Walk It Talk It,"Migos, Drake",6n4U3TlzUGhdSFbUUhTvLP,pop,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914
This Is America,Childish Gambino,0b9oOr2ZgvyQu88wzixux9,pop,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,4hQ6UGyWQIGJmHSo0J88JW,pop,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061
Never Forget You,"Zara Larsson, MNEK",6v4F5IaKUITBPzt2wztoiZ,pop,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
bury a friend,Billie Eilish,4SSnFejRGlZikf02HLewEF,pop,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046
Nonstop,Drake,0TlLq3lA83rQOYtrqBqSct,pop,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983
no tears left to cry,Ariana Grande,2qT1uLXPVPzGgFOx4jtEuo,pop,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993
Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",78QR3Wp35dqAhFEc2qAGjE,pop,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511
Promises (with Sam Smith),"Calvin Harris, Sam Smith, Jessie Reyez",5N5k9nd479b1xpDZ4usjrg,pop,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07
Dancing With A Stranger (with Normani),"Sam Smith, Normani",6Qs4SXO9dwPj5GKvVOv8Ki,pop,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998
Back to You (feat. Bebe Rexha & Digital Farm Animals),"Louis Tomlinson, Bebe Rexha, Digital Farm Animals",7F9vK8hNFMml4GtHsaXui6,pop,0.683,0.53,5,-4.918,0,0.142,0.207,0.0,0.394,0.645,75.016
Love On The Brain,Rihanna,5oO3drDxtziYU2H1X23ZIp,pop,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006
Shotgun,George Ezra,4ofwffwvvnbSkrMSCKQDaC,pop,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental, Jess Glynne, Macklemore, Dan Caplen",20ZP3Om9DvDazXrNUC7WM2,pop,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207
She Will Be Loved - Radio Mix,Maroon 5,4llK75pXNWZz6KAho2Gp16,pop,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0
Payphone,"Maroon 5, Wiz Khalifa",1XGmzt0PVuFgQYYnV2It7A,pop,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015
2002,Anne-Marie,2BgEsaKNfHUdlh97KmvFyo,pop,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133
Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",3Vo4wInECJQuz9BIBMOu8i,pop,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",72gv4zhNvRVdQA0eOenCal,pop,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956
Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",3NuK5xMlSlB6K2Qp16zf3h,pop,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966
Talk (feat. Disclosure),"Khalid, Disclosure",6TqXcAFInzjp0bODyvrWEq,pop,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984
Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",70eFcWOvlMObDhURTqT4Fv,pop,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979
ZEZE (feat. Travis Scott & Offset),"Kodak Black, Offset, Travis Scott",0FZ4Dmg8jJJAPJnvBIzD9z,pop,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043
Sin Pijama,"Becky G, Natti Natasha",62vDrkBEyJYEOFj1ScBqM7,pop,0.788,0.745,11,-4.417,0,0.0448,0.352,4.56e-05,0.0973,0.79,94.002
Vaina Loca,"Ozuna, Manuel Turizo",48zFZh27QU5qsrBjn4C2FA,pop,0.754,0.805,6,-4.249,1,0.0752,0.315,0.0,0.203,0.555,93.982
Everybody Dies In Their Nightmares,XXXTENTACION,3GVkPk8mqxz0itaAriG1L7,pop,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953
Fuck Love (feat. Trippie Redd),"XXXTENTACION, Trippie Redd",7AQim7LbvFVZJE3O8TYgf2,pop,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036
changes,XXXTENTACION,7AFASza1mXqntmGtbxXprO,pop,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934
Old Town Road,Lil Nas X,0F7FA14euOIX8KcbEturGH,pop,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998
Panini,Lil Nas X,1000nHvUdawXuUHgBod4Wv,pop,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848
In My Blood,Shawn Mendes,2QZ7WLBE8h2y1Y5Fb8RYbH,pop,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025
Yes Indeed,"Lil Baby, Drake",6vN77lE9LK6HP2DewaN6HZ,pop,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957
Truth Hurts,Lizzo,5qmq61DAAOUaW8AUo8xKhh,pop,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087
Goodbyes (feat. Young Thug),"Post Malone, Young Thug",0t3ZvGKlmYmVsDzBJAXK8C,pop,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068
God is a woman,Ariana Grande,5OCJzvD7sykQEKHH7qAC3C,pop,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031
Perfect Duet (Ed Sheeran & Beyoncé),"Ed Sheeran, Beyoncé",1bhUWB0zJMIKr9yVPrkEuI,pop,0.587,0.299,8,-7.365,1,0.0263,0.779,0.0,0.123,0.356,94.992
Rise,"Jonas Blue, Jack & Jack",5ZSl6gDoV6bPPxzmLeneV9,pop,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046
A Thousand Years,Christina Perri,6z5Yh7kOKeLjqIsNdokIpU,pop,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028
MIA (feat. Drake),"Bad Bunny, Drake",116H0KvKr2Zl4RPuVBruDO,pop,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062
Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",3V8UKqhEK5zBkBb6d6ub8i,pop,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507
Callaita,"Bad Bunny, Tainy",2TH65lNHgvLxCKXM3apjxI,pop,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169
River (feat. Ed Sheeran),"Eminem, Ed Sheeran",1cS0TgbR263ey9jn0MwD2s,pop,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09
Boy With Luv (feat. Halsey),"BTS, Halsey",4a9tbd947vo9K8Vti9JwcI,pop,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947
Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",7tqhbajSfrz2F7E1Z75ASX,pop,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991
Take on Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,pop,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412
Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,pop,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008
Iris,The Goo Goo Dolls,6Qyc6fS4DsZjB2mRW9DsQs,pop,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925
Numb / Encore,"JAY-Z, Linkin Park",5sNESr6pQfIhL3krM8CtZn,pop,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045
"Hey, Soul Sister",Train,4HlFJV71xXKIGcU3kRyttv,pop,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012
Sucker,Jonas Brothers,22vgEDb5hykfaTwLuskFGD,pop,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958
No Problem (feat. Lil Wayne & 2 Chainz),"Chance the Rapper, Lil Wayne, 2 Chainz",0v9Wz8o0BT8DU38R4ddjeH,pop,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018
"break up with your girlfriend, i'm bored",Ariana Grande,4kV4N9D1iKVxx1KLvtTpjS,pop,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999
Never Be the Same,Camila Cabello,4eWQlBRaTjPPUlzacqEeoQ,pop,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923
Mine,Bazzi,7uzmGiiJyRfuViKKK3lVmR,pop,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929
Love Lies (with Normani),"Khalid, Normani",45Egmo7icyopuzJN0oMEdk,pop,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955
FEFE,"6ix9ine, Nicki Minaj, Murda Beatz",1M6SuEJZJkZf2S419vIPkB,pop,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.375,125.978
Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",7sO5G9EABYOXQKNPNiE9NR,pop,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007
Call Out My Name,The Weeknd,09mEdoA6zrmBPgTEN5qXmN,pop,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17
Just the Way You Are,Bruno Mars,47Slg6LuqLaX0VodpSCvPt,pop,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021
Last Christmas,Wham!,2FRnf9qhLbvw8fu4IBXx78,pop,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682
White Iverson,Post Malone,6eT7xZZlB2mwyzJ2sUKG6w,pop,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098
Good For You,"Selena Gomez, A$AP Rocky",5xdVqHtFS0eLuNp4Z8Wbpa,pop,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952
Lose You To Love Me,Selena Gomez,4l0Mvzj72xxOpRrp6h8nHi,pop,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819
I Won't Give Up,Jason Mraz,53QF56cjZA9RTuuMZDrSA6,pop,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406
How Do You Sleep?,Sam Smith,6b2RcmUt1g9N9mQ3CbjX2Y,pop,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567
China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2ksOAxtIxY8yElEWw8RhgK,pop,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027
Soltera - Remix,"Lunay, Daddy Yankee, Bad Bunny",4t9a07PAghtQMRAIP9FQ7Z,pop,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01
Con Calma,"Daddy Yankee, Snow",5w9c2J52mkdntKOmRLeM2m,pop,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989
MIDDLE CHILD,J. Cole,2JvzF1RMd7lE3KmFlsyZD8,pop,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984
In My Mind,"Dynoro, Gigi D'Agostino",0E9ZjEAyAwOXZ7wJC0PD33,pop,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905
Calma - Remix,"Pedro Capó, Farruko",5iwz1NiezX7WWjnCgY5TH4,pop,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899
Taste (feat. Offset),"Tyga, Offset",2toVe5hfuIi97ytDPDbQFt,pop,0.866,0.613,0,-6.385,1,0.151,0.0293,0.0,0.104,0.359,98.001
X,"Nicky Jam, J Balvin",5YUyW9opqNsMSEzzecZih1,pop,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968
Mo Bamba,Sheck Wes,1xzBco0xcoJEDXktl7Jxrr,pop,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034
Don't Call Me Up,Mabel,5WHTFyqSii0lmT9R21abT8,pop,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,pop,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735
Body,"Loud Luxury, Brando",2fCUI41zhGk9isZnOMfxSP,pop,0.759,0.774,1,-4.408,1,0.0381,0.0503,4.02e-05,0.056,0.596,121.969
Me Niego (feat. Ozuna & Wisin),"Reik, Ozuna, Wisin",4ggiDYAkJ7Yk8d5xOr7Xjo,pop,0.777,0.782,0,-4.435,0,0.0907,0.0505,0.0,0.64,0.773,94.023
Déjala Que Vuelva (feat. Manuel Turizo),"Piso 21, Manuel Turizo",1j6xOGusnyXq3l6IryKF3G,pop,0.681,0.788,1,-4.323,1,0.0785,0.0482,0.0,0.0753,0.839,170.019
All The Stars (with SZA),"Kendrick Lamar, SZA",3GCdLUSnKSMJhs4Tj6CV3s,pop,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924
Adan y Eva,Paulo Londra,132ALUzVLmqYB4UsBj5qD6,pop,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993
Felices los 4,Maluma,1RouRzlg8OKFeqc6LvdxmB,pop,0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027
All Girls Are The Same,Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,pop,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,pop,0.843,0.39,2,-7.899,1,0.0846,0.178,0.0,0.137,0.495,129.972
Latch,"Disclosure, Sam Smith",51ODNNDZm21HU7wI7cccRr,pop,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,pop,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006
Losing My Religion,R.E.M.,31AOj9sFz2gM0O3hMARRBx,pop,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639
What Lovers Do (feat. SZA),"Maroon 5, SZA",0GxQ1A5L9xnMOytbP6eKBG,pop,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001
Maps,Maroon 5,4gbVRS8gloEluzf0GzDOFc,pop,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032
Animals,Maroon 5,2bL2gyO6kBdLkNSkxXNh6x,pop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868
i'm so tired...,"Lauv, Troye Sivan",4vjpLMyL3ZO6aphdYr8XYw,pop,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211
Say So,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,pop,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962
Tusa,"KAROL G, Nicki Minaj",7k4t7uLgtOxPwTpFmtJNTY,pop,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085
Hear Me Now,"Alok, Bruno Martini, Zeeba",5eYVjWYsfGUqpkzM9uef7Q,pop,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996
Classic,MKTO,6FE2iI43OZnszFLuLtvvmg,pop,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071
Am I Wrong,Nico & Vinz,1fidCEsYlaVE3pHwKCvpFZ,pop,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968
Exchange,Bryson Tiller,43PuMrRfbyyuz4QpZ3oAwN,pop,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108
Caroline,Aminé,5hTpBe8h35rJ67eAWHQsJx,pop,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04
Ride It,Regard,2tnVG71enUj33Ic2nFN6kZ,pop,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948
Lost In Japan,Shawn Mendes,79esEXlqqmq0GPz0xQSZTV,pop,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027
If I Can't Have You,Shawn Mendes,2bT1PH7Cw3J9p3t7nlXCdh,pop,0.691,0.823,2,-4.197,1,0.0623,0.487,0.0,0.134,0.87,123.935
Intentions (feat. Quavo),"Justin Bieber, Quavo",4umIPjkehX1r7uhmGvXiSV,pop,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986
ocean eyes,Billie Eilish,6cX5gpmE7PW5FZXzAmW7vK,pop,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892
idontwannabeyouanymore,Billie Eilish,41zXlQxzTi6cGAjpOXyLYH,pop,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,pop,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048
Beautiful (feat. Camila Cabello),"Bazzi, Camila Cabello",4VUwkH455At9kENOfzTqmF,pop,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027
Safe And Sound,Capital Cities,6Z8R6UsFuGXGtiIxiD8ISb,pop,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956
death bed (coffee for your head),"Powfu, beabadoobee",7eJMfftS33KTjuF7lTsMCx,pop,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026
Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky, Skepta",7ycWLEP1GsNjVvcjawXz3z,pop,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015
Life Is Good (feat. Drake),"Future, Drake",1K5KBOgreBi5fkEHvg5ap3,pop,0.795,0.574,2,-6.903,0,0.487,0.067,0.0,0.15,0.537,142.053
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",1xQ6trAsedVPCdbtDAmk0c,pop,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076
I Miss You (feat. Julia Michaels),"Clean Bandit, Julia Michaels",0Ult84lvFuqNvbyXwyRQ58,pop,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002
Issues,Julia Michaels,7vu0JkJh0ldukEYbTVcqd0,pop,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145
All The Small Things,blink-182,2m1hi0nfMR9vdGC8UcrnwU,pop,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726
Ahora Dice,"Chris Jedi, J Balvin, Ozuna, Arcangel",5lhcHMDQpNwhM62lSOrvLf,pop,0.704,0.691,6,-5.414,1,0.158,0.255,0.0,0.129,0.427,143.982
Freaky Friday (feat. Chris Brown),"Lil Dicky, Chris Brown",10Igtw8bSDyyFs7KIsKngZ,pop,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123
Bitter Sweet Symphony,The Verve,57iDDD9N9tTWe75x6qhStw,pop,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176
Robbery,Juice WRLD,6iaSML1PIYq936g62BDtBq,pop,0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899
ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",2Rk4JlNc2TPmZe2af99d45,pop,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162
Set Fire to the Rain,Adele,3di5hcvxxciiqwMH1jarhY,pop,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993
No Limit,"G-Eazy, A$AP Rocky, Cardi B",2DQ1ITjI0YoLFzuADN1ZBW,pop,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957
"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber",2wrJq5XKLnmhRXHIAf9xBa,pop,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991
"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money, Gunna, Don Toliver, NAV",7hxHWCCAIIxFLCzvDgnQHX,pop,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042
For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby",0PvFJmanyNQMseIFrU708S,pop,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971
Stolen Dance,Milky Chance,34xGLuxM0rkxhCVyMSqwJO,pop,0.884,0.581,11,-8.813,1,0.0378,0.427,0.000206,0.0759,0.728,114.016
Heather,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,pop,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078
Body Like A Back Road,Sam Hunt,7FpBQ067pHB67deawpbbcY,pop,0.736,0.458,5,-7.437,1,0.0316,0.441,0.0,0.148,0.65,98.977
positions,Ariana Grande,35mvY5S1H3J2QZyna3TFe0,pop,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015
LA CANCIÓN,"J Balvin, Bad Bunny",0fea68AdmYNygeTGI4RC18,pop,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089
All Time Low,Jon Bellion,1CnPYaKxTVb4LWOtiGOm0m,pop,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246
How Far I'll Go - Alessia Cara Version,Alessia Cara,1ehPJRt49h6N0LoryqKZXq,pop,0.31,0.54,9,-9.629,1,0.346,0.163,0.000129,0.0713,0.148,180.994
Make You Feel My Love,Adele,273QnyCvJB65rScHJ1nPZb,pop,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18
Never Be Like You,"Flume, kai",476j7IDRIDRvv1Xu71EVc8,pop,0.56,0.551,0,-5.446,1,0.0563,0.445,0.0,0.163,0.263,119.777
Sorry Not Sorry,Demi Lovato,0yvPEnB032fojLfVluFjUv,pop,0.706,0.643,11,-6.929,0,0.234,0.0242,0.0,0.262,0.885,143.931
Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",4HBZA5flZLE435QTztThqH,pop,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765
Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",1RMJOxR6GRPsBHL8qeC2ux,pop,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24
Blank Space,Taylor Swift,1u8c2t2Cy7UBoG4ArRcF5g,pop,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997
You Need To Calm Down,Taylor Swift,6RRNNciQGZEXnqk8SQ9yv5,pop,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026
Close To Me,"Ellie Goulding, Diplo, Swae Lee",2GjMaJ7DacMIkgoe8oMXGg,pop,0.572,0.75,1,-5.042,0,0.0604,0.0946,0.0,0.378,0.475,144.081
Mr. Blue Sky,Electric Light Orchestra,2RlgNHKcydI9sayD2Df2xp,pop,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765
Supalonely (feat. Gus Dapperton),"BENEE, Gus Dapperton",3GZoWLVbmxcBys6g0DLFLf,pop,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978
Hey There Delilah,Plain White T's,4RCWB3V8V0dignt99LZ8vH,pop,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971
Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",7ju97lgwC2rKQ6wwsf9no9,pop,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056
Bad Romance,Lady Gaga,0SiywuOBRcynK0uKGWdCnn,pop,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001
Always Remember Us This Way,Lady Gaga,2rbDhOo9Fh61Bbu23T2qCk,pop,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976
Poker Face,Lady Gaga,5R8dQOPq8haW94K7mgERlO,pop,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999
Million Reasons,Lady Gaga,7dZ1Odmx9jWIweQSatnRqo,pop,0.666,0.423,0,-8.012,1,0.043,0.494,0.0,0.106,0.154,129.89
Wild Ones (feat. Sia),"Flo Rida, Sia",1NpW5kyvO4XrNJ3rnfcNy3,pop,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075
Best Friend (feat. Doja Cat),"Saweetie, Doja Cat",2etHQJxIbV0soyPhelVs9Y,pop,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018
you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,pop,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148
Never Really Over,Katy Perry,1IIV8jglA0klVZy17q665k,pop,0.77,0.881,8,-4.776,1,0.067,0.217,0.0,0.324,0.367,99.995
Kryptonite,3 Doors Down,6ZOBP3NvffbU4SZcrnt1k6,pop,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009
The Sound of Silence,Disturbed,0eZBeB2xFIS65jQHerispi,pop,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794
